Arrival Rate;T1 Queue;T1 Queue ConfInt;T1 Service;T1 Service ConfInt;T1 System;T1 System ConfInt;T1 Waiting;T1 Waiting ConfInt;T1 Throughput;T1 Throughput ConfInt;T1 RespTime;T1 RespTime ConfInt;T1 Stability Check;T1 Queue;T1 Queue ConfInt;T1 Service;T1 Service ConfInt;T1 System;T1 System ConfInt;T1 Waiting;T1 Waiting ConfInt;T1 Throughput;T1 Throughput ConfInt;T1 RespTime;T1 RespTime ConfInt;T1 Stability Check;T1 Queue;T1 Queue ConfInt;T1 Service;T1 Service ConfInt;T1 System;T1 System ConfInt;T1 Waiting;T1 Waiting ConfInt;T1 Throughput;T1 Throughput ConfInt;T1 RespTime;T1 RespTime ConfInt;T1 Stability Check;T50 Queue;T50 Queue ConfInt;T50 Service;T50 Service ConfInt;T50 System;T50 System ConfInt;T50 Waiting;T50 Waiting ConfInt;T50 Throughput;T50 Throughput ConfInt;T50 RespTime;T50 RespTime ConfInt;T50 Stability Check;Wasted Servers;Wasted Servers ConfInt;Utilisation;Utilisation ConfInt;Queue Total;Queue Total ConfInt;WaitTime Total;WaitTime Total ConfInt;RespTime Total;RespTime Total ConfInt;FIFO Violations;FIFO Violations ConfInt;Run Duration;Run Duration ConfInt;
0.0001;0;[0, 0];2.00006e-05;[2.00003e-05, 2.00009e-05];2.00006e-05;[2.00003e-05, 2.00009e-05];0;[0, 0];6.99926e-05;[6.99915e-05, 6.99937e-05];0.285753;[0.285753, 0.285753];0;0;[0, 0];3.01433e-05;[3.01014e-05, 3.01852e-05];3.01433e-05;[3.01014e-05, 3.01852e-05];0;[0, 0];1.00478e-08;[1.00338e-08, 1.00617e-08];3000;[3000, 3000];0;0;[0, 0];2.99928e-05;[2.99911e-05, 2.99944e-05];2.99928e-05;[2.99911e-05, 2.99944e-05];0;[0, 0];9.99758e-06;[9.99704e-06, 9.99812e-06];3;[3, 3];0;3.61913e-14;[2.44693e-14, 4.79133e-14];1.9999e-05;[1.99984e-05, 1.99997e-05];1.9999e-05;[1.99984e-05, 1.99997e-05];1.80743e-09;[1.22202e-09, 2.39283e-09];1.9999e-05;[1.99984e-05, 1.99997e-05];1;[1, 1];0;99.9989;[99.9989, 99.9989];1.08009e-05;[1.08004e-05, 1.08014e-05];3.61913e-14;[2.44693e-14, 4.79133e-14];3.61967e-10;[2.4473e-10, 4.79205e-10];1.00136;[1.00095, 1.00178];0;[0, 0];51.825;[51.8053, 51.8447]
0.277463;9.9276e-05;[9.92126e-05, 9.93394e-05];0.0554935;[0.0554926, 0.0554945];0.0555928;[0.0555918, 0.0555938];0.000511207;[0.000510877, 0.000511537];0.1942;[0.194196, 0.194203];0.286266;[0.286266, 0.286267];0;1.41516e-08;[1.34072e-08, 1.4896e-08];0.0830855;[0.0829793, 0.0831917];0.0830855;[0.0829793, 0.0831917];0.000512907;[0.000485974, 0.00053984];2.76948e-05;[2.76594e-05, 2.77302e-05];3000.04;[3000, 3000.07];0;1.41858e-05;[1.41701e-05, 1.42014e-05];0.083235;[0.0832323, 0.0832377];0.0832492;[0.0832465, 0.0832519];0.00051129;[0.000510727, 0.000511853];0.027745;[0.0277441, 0.0277459];3.00051;[3.00051, 3.00051];0;0.000276197;[0.000276027, 0.000276367];0.0554887;[0.0554872, 0.0554902];0.0557649;[0.0557632, 0.0557665];0.00497753;[0.0049745, 0.00498056];0.0554887;[0.0554872, 0.0554902];1.00498;[1.00497, 1.00498];0;97.0038;[97.0036, 97.0039];0.0299625;[0.0299611, 0.0299638];0.000389673;[0.000389499, 0.000389847];0.00140442;[0.0014038, 0.00140505];1.00083;[1.00045, 1.00121];0;[0, 0];51.9;[51.8844, 51.9156]
0.554826;0.000832196;[0.000831937, 0.000832455];0.110966;[0.110964, 0.110968];0.111798;[0.111796, 0.1118];0.00214304;[0.00214237, 0.0021437];0.388326;[0.388319, 0.388332];0.287898;[0.287897, 0.287899];0;1.26533e-07;[1.2422e-07, 1.28847e-07];0.166983;[0.166792, 0.167174];0.166983;[0.166792, 0.167174];0.00227523;[0.00223349, 0.00231697];5.56606e-05;[5.55969e-05, 5.57243e-05];3000.02;[2999.99, 3000.04];0;0.000118676;[0.000118573, 0.000118779];0.166401;[0.166393, 0.166409];0.16652;[0.166512, 0.166528];0.00213957;[0.00213774, 0.0021414];0.0554671;[0.0554644, 0.0554697];3.00214;[3.00214, 3.00214];0;0.00210732;[0.00210635, 0.0021083];0.110974;[0.110971, 0.110976];0.113081;[0.113077, 0.113085];0.0189894;[0.0189806, 0.0189982];0.110974;[0.110971, 0.110976];1.01899;[1.01898, 1.019];0;94.007;[94.0067, 94.0072];0.0599303;[0.0599279, 0.0599328];0.00305832;[0.00305721, 0.00305944];0.00551226;[0.00551025, 0.00551427];1.00642;[1.00607, 1.00677];0;[0, 0];52;[51.9884, 52.0116]
0.832189;0.00304097;[0.0030402, 0.00304174];0.166442;[0.166439, 0.166445];0.169483;[0.16948, 0.169487];0.00522087;[0.00521957, 0.00522216];0.582464;[0.582455, 0.582473];0.290976;[0.290975, 0.290977];0;4.38894e-07;[4.31802e-07, 4.45986e-07];0.250687;[0.250383, 0.250992];0.250688;[0.250383, 0.250992];0.00524736;[0.00516402, 0.00533071];8.35624e-05;[8.34614e-05, 8.36635e-05];3000;[2999.95, 3000.05];0;0.000434477;[0.000434259, 0.000434695];0.249598;[0.249589, 0.249608];0.250033;[0.250023, 0.250043];0.0052221;[0.00521954, 0.00522467];0.0831995;[0.0831963, 0.0832027];3.00522;[3.00522, 3.00522];0;0.00685103;[0.00684769, 0.00685437];0.166436;[0.166431, 0.166441];0.173287;[0.173279, 0.173295];0.0411631;[0.0411434, 0.0411829];0.166436;[0.166431, 0.166441];1.04116;[1.04114, 1.04118];0;91.0115;[91.011, 91.0119];0.0898852;[0.0898808, 0.0898895];0.0103269;[0.010323, 0.0103308];0.0124094;[0.0124048, 0.0124141];1.01359;[1.01322, 1.01395];0;[0, 0];52.275;[52.2491, 52.3009]
1.10955;0.00802931;[0.00802715, 0.00803147];0.221911;[0.221907, 0.221915];0.22994;[0.229934, 0.229946];0.0103394;[0.0103365, 0.0103422];0.776578;[0.776564, 0.776591];0.296094;[0.296092, 0.296097];0;1.19638e-06;[1.18074e-06, 1.21202e-06];0.332325;[0.331832, 0.332818];0.332326;[0.331833, 0.332819];0.0107835;[0.0106459, 0.0109212];0.000110775;[0.00011061, 0.000110939];3000.01;[2999.97, 3000.06];0;0.00114511;[0.00114468, 0.00114554];0.332757;[0.332741, 0.332773];0.333902;[0.333886, 0.333918];0.0103238;[0.0103201, 0.0103275];0.110919;[0.110914, 0.110924];3.01032;[3.01032, 3.01033];0;0.0157672;[0.0157585, 0.0157758];0.221937;[0.221931, 0.221943];0.237704;[0.237689, 0.237718];0.0710436;[0.071005, 0.0710821];0.221937;[0.221931, 0.221943];1.07104;[1.07101, 1.07108];0;88.0162;[88.0156, 88.0168];0.119838;[0.119832, 0.119844];0.0249428;[0.024932, 0.0249536];0.0224802;[0.0224705, 0.02249];1.02193;[1.02147, 1.02238];0;[0, 0];52.425;[52.3994, 52.4506]
1.38692;0.0177949;[0.0177898, 0.0178];0.27739;[0.277386, 0.277395];0.295185;[0.295175, 0.295195];0.0183315;[0.0183263, 0.0183368];0.970727;[0.970711, 0.970743];0.304087;[0.304081, 0.304092];0;2.41307e-06;[2.39248e-06, 2.43366e-06];0.414858;[0.414245, 0.415471];0.41486;[0.414247, 0.415474];0.0174537;[0.0173042, 0.0176033];0.000138286;[0.000138082, 0.00013849];3000.01;[2999.96, 3000.07];0;0.00254093;[0.00254005, 0.00254181];0.415934;[0.415916, 0.415953];0.418475;[0.418456, 0.418494];0.0183269;[0.0183208, 0.0183329];0.138645;[0.138639, 0.138651];3.01833;[3.01832, 3.01833];0;0.0301932;[0.0301783, 0.0302081];0.277395;[0.277388, 0.277403];0.307589;[0.307566, 0.307611];0.108845;[0.108792, 0.108899];0.277395;[0.277388, 0.277403];1.10885;[1.10879, 1.1089];0;85.0221;[85.0214, 85.0227];0.149779;[0.149773, 0.149786];0.0505314;[0.0505112, 0.0505516];0.0364346;[0.0364202, 0.0364491];1.03548;[1.03502, 1.03593];0;[0, 0];52.6;[52.5746, 52.6254]
1.66428;0.0354578;[0.0354469, 0.0354688];0.332858;[0.332852, 0.332865];0.368316;[0.368299, 0.368333];0.0304402;[0.0304307, 0.0304496];1.16484;[1.16481, 1.16486];0.316195;[0.316186, 0.316205];0;5.32732e-06;[5.29811e-06, 5.35654e-06];0.499372;[0.498736, 0.500007];0.499377;[0.498741, 0.500012];0.0320154;[0.0318395, 0.0321913];0.000166457;[0.000166246, 0.000166669];3000.03;[2999.96, 3000.09];0;0.00506502;[0.00506323, 0.00506681];0.499174;[0.499153, 0.499194];0.504239;[0.504216, 0.504261];0.0304404;[0.0304299, 0.0304509];0.166391;[0.166384, 0.166398];3.03044;[3.03043, 3.03045];0;0.0518436;[0.0518211, 0.051866];0.332871;[0.33286, 0.332882];0.384715;[0.384682, 0.384748];0.155746;[0.155681, 0.155812];0.332871;[0.33286, 0.332882];1.15575;[1.15568, 1.15581];0;82.025;[82.0241, 82.0259];0.17975;[0.179741, 0.179759];0.0923718;[0.0923374, 0.0924062];0.055503;[0.0554824, 0.0555236];1.05551;[1.05511, 1.05591];0;[0, 0];52.825;[52.8053, 52.8447]
1.94164;0.065681;[0.0656627, 0.0656993];0.388322;[0.388315, 0.388329];0.454003;[0.453978, 0.454028];0.0483328;[0.0483194, 0.0483462];1.35893;[1.35891, 1.35896];0.334088;[0.334075, 0.334101];0;9.4587e-06;[9.41181e-06, 9.50558e-06];0.585681;[0.585033, 0.58633];0.585691;[0.585042, 0.58634];0.0484369;[0.0482104, 0.0486634];0.000195227;[0.000195012, 0.000195443];3000.04;[2999.99, 3000.09];0;0.00937516;[0.00937212, 0.0093782];0.582433;[0.582413, 0.582453];0.591808;[0.591785, 0.591831];0.0482896;[0.0482742, 0.0483051];0.194144;[0.194138, 0.194151];3.04829;[3.04827, 3.04831];0;0.0826817;[0.0826519, 0.0827116];0.388355;[0.388345, 0.388366];0.471037;[0.470997, 0.471077];0.212902;[0.212824, 0.212981];0.388355;[0.388345, 0.388366];1.2129;[1.21282, 1.21298];0;79.0258;[79.0251, 79.0265];0.209742;[0.209735, 0.209749];0.157747;[0.157698, 0.157797];0.0812449;[0.0812195, 0.0812703];1.08288;[1.08252, 1.08323];0;[0, 0];52.925;[52.9113, 52.9387]
2.21901;0.1157;[0.115658, 0.115742];0.443797;[0.443788, 0.443805];0.559497;[0.559446, 0.559547];0.0744975;[0.0744708, 0.0745242];1.55307;[1.55304, 1.5531];0.360253;[0.360226, 0.360279];0;1.66023e-05;[1.6515e-05, 1.66896e-05];0.669459;[0.668573, 0.670344];0.669475;[0.66859, 0.670361];0.0744081;[0.0740255, 0.0747908];0.000223153;[0.000222857, 0.000223449];3000.08;[3000.02, 3000.14];0;0.0165347;[0.0165282, 0.0165412];0.665691;[0.665667, 0.665715];0.682226;[0.682195, 0.682257];0.0745154;[0.0744854, 0.0745453];0.221897;[0.221889, 0.221905];3.07452;[3.07449, 3.07455];0;0.125452;[0.125398, 0.125506];0.443801;[0.443785, 0.443817];0.569253;[0.569184, 0.569323];0.282677;[0.282558, 0.282795];0.443801;[0.443785, 0.443817];1.28268;[1.28256, 1.2828];0;76.031;[76.0298, 76.0322];0.23969;[0.239678, 0.239702];0.257703;[0.257603, 0.257804];0.116135;[0.11609, 0.11618];1.11783;[1.1174, 1.11826];0;[0, 0];52.875;[52.8578, 52.8922]
2.49637;0.196031;[0.195943, 0.196119];0.499275;[0.499266, 0.499284];0.695306;[0.695209, 0.695403];0.112196;[0.112146, 0.112247];1.74721;[1.74718, 1.74725];0.397951;[0.397901, 0.398002];0;2.82508e-05;[2.81047e-05, 2.83968e-05];0.753599;[0.752385, 0.754813];0.753627;[0.752413, 0.754842];0.112374;[0.111869, 0.112879];0.0002512;[0.000250795, 0.000251604];3000.11;[3000.04, 3000.18];0;0.0280128;[0.0279995, 0.0280261];0.748929;[0.748897, 0.748962];0.776942;[0.776896, 0.776988];0.112212;[0.112158, 0.112265];0.249643;[0.249632, 0.249654];3.11221;[3.11216, 3.11227];0;0.183549;[0.183456, 0.183642];0.499241;[0.499227, 0.499255];0.68279;[0.682683, 0.682897];0.367656;[0.367471, 0.36784];0.499241;[0.499227, 0.499255];1.36766;[1.36747, 1.36784];0;73.0361;[73.0346, 73.0377];0.269639;[0.269623, 0.269654];0.407621;[0.407427, 0.407815];0.163287;[0.16321, 0.163364];1.16517;[1.16461, 1.16572];0;[0, 0];53.025;[53.0109, 53.0391]
