Arrival Rate;T1 Queue;T1 Queue ConfInt;T1 Service;T1 Service ConfInt;T1 System;T1 System ConfInt;T1 Waiting;T1 Waiting ConfInt;T1 Throughput;T1 Throughput ConfInt;T1 RespTime;T1 RespTime ConfInt;T1 Stability Check;T50 Queue;T50 Queue ConfInt;T50 Service;T50 Service ConfInt;T50 System;T50 System ConfInt;T50 Waiting;T50 Waiting ConfInt;T50 Throughput;T50 Throughput ConfInt;T50 RespTime;T50 RespTime ConfInt;T50 Stability Check;Wasted Servers;Wasted Servers ConfInt;Utilisation;Utilisation ConfInt;Queue Total;Queue Total ConfInt;WaitTime Total;WaitTime Total ConfInt;RespTime Total;RespTime Total ConfInt;FIFO Violations;FIFO Violations ConfInt;Run Duration;Run Duration ConfInt;
3.08952;0.380858;[0.380806, 0.380911];2.47159;[2.47155, 2.47163];2.85245;[2.85235, 2.85254];0.154095;[0.154073, 0.154116];2.47159;[2.47155, 2.47163];1.15409;[1.15407, 1.15412];0;0.252886;[0.25286, 0.252911];0.617908;[0.617896, 0.61792];0.870794;[0.870756, 0.870831];0.409261;[0.409223, 0.4093];0.617908;[0.617896, 0.61792];1.40926;[1.40922, 1.4093];0;66.633;[66.6324, 66.6336];0.33367;[0.333664, 0.333676];0.633744;[0.633667, 0.633821];0.205129;[0.205104, 0.205153];1.20513;[1.2051, 1.20515];0;[0, 0];41.75;[41.7275, 41.7725]
3.39846;0.594509;[0.594421, 0.594598];2.71882;[2.71877, 2.71886];3.31332;[3.31319, 3.31346];0.218665;[0.218632, 0.218698];2.71882;[2.71877, 2.71886];1.21866;[1.21863, 1.2187];0;0.350658;[0.350618, 0.350699];0.679622;[0.679606, 0.679637];1.03028;[1.03022, 1.03034];0.515961;[0.515908, 0.516014];0.679622;[0.679606, 0.679637];1.51596;[1.51591, 1.51601];0;63.3001;[63.2993, 63.3009];0.366999;[0.366991, 0.367007];0.945168;[0.94504, 0.945296];0.278118;[0.278081, 0.278155];1.27812;[1.27808, 1.27816];0;[0, 0];41.75;[41.7275, 41.7725]
3.70741;0.920063;[0.919937, 0.920189];2.96594;[2.96589, 2.966];3.88601;[3.88583, 3.88619];0.310209;[0.310166, 0.310252];2.96594;[2.96589, 2.966];1.31021;[1.31017, 1.31025];0;0.483288;[0.483235, 0.48334];0.741432;[0.741416, 0.741448];1.22472;[1.22465, 1.22479];0.65183;[0.651765, 0.651894];0.741432;[0.741416, 0.741448];1.65183;[1.65177, 1.65189];0;59.9625;[59.9617, 59.9632];0.400375;[0.400368, 0.400383];1.40335;[1.40317, 1.40353];0.378529;[0.378482, 0.378577];1.37853;[1.37848, 1.37858];0;[0, 0];43.05;[43.0338, 43.0662]
4.01635;1.42317;[1.42296, 1.42338];3.21304;[3.21299, 3.2131];4.63621;[4.63595, 4.63648];0.442935;[0.44287, 0.443];3.21304;[3.21299, 3.2131];1.44293;[1.44287, 1.443];0;0.667491;[0.667413, 0.667569];0.803272;[0.803253, 0.803291];1.47076;[1.47067, 1.47086];0.830965;[0.830881, 0.831048];0.803272;[0.803253, 0.803291];1.83096;[1.83088, 1.83105];0;56.6234;[56.6224, 56.6243];0.433766;[0.433757, 0.433776];2.09066;[2.09037, 2.09095];0.520542;[0.520472, 0.520611];1.52054;[1.52047, 1.52061];0;[0, 0];42.375;[42.3499, 42.4001]
4.32529;2.22259;[2.22218, 2.22299];3.46026;[3.4602, 3.46032];5.68284;[5.68238, 5.68331];0.642318;[0.642203, 0.642434];3.46026;[3.4602, 3.46032];1.64232;[1.6422, 1.64243];0;0.933108;[0.932964, 0.933253];0.864999;[0.86498, 0.865017];1.79811;[1.79794, 1.79827];1.07874;[1.07858, 1.0789];0.864999;[0.86498, 0.865017];2.07874;[2.07858, 2.0789];0;53.2898;[53.2889, 53.2907];0.467102;[0.467093, 0.467111];3.1557;[3.15514, 3.15625];0.729597;[0.729473, 0.729721];1.7296;[1.72947, 1.72972];0;[0, 0];42.725;[42.7018, 42.7482]
4.63423;3.5613;[3.56041, 3.56218];3.70738;[3.70732, 3.70744];7.26868;[7.26773, 7.26962];0.960597;[0.960359, 0.960834];3.70738;[3.70732, 3.70744];1.9606;[1.96036, 1.96083];0;1.34145;[1.34117, 1.34174];0.926815;[0.926795, 0.926835];2.26827;[2.26796, 2.26857];1.44738;[1.44709, 1.44767];0.926815;[0.926795, 0.926835];2.44738;[2.44709, 2.44767];0;49.9519;[49.9509, 49.9529];0.500481;[0.500471, 0.500491];4.90275;[4.90159, 4.90392];1.05795;[1.0577, 1.0582];2.05795;[2.0577, 2.0582];0;[0, 0];42.75;[42.7275, 42.7725]
4.94317;6.00673;[6.00474, 6.00871];3.95449;[3.95442, 3.95456];9.96122;[9.95916, 9.96327];1.51896;[1.51846, 1.51946];3.95449;[3.95442, 3.95456];2.51896;[2.51846, 2.51946];0;2.03467;[2.03408, 2.03527];0.988645;[0.988621, 0.988669];3.02332;[3.0227, 3.02394];2.05804;[2.05746, 2.05861];0.988645;[0.988621, 0.988669];3.05804;[3.05746, 3.05861];0;46.6132;[46.6121, 46.6144];0.533868;[0.533856, 0.533879];8.0414;[8.03882, 8.04398];1.62678;[1.62626, 1.6273];2.62678;[2.62626, 2.6273];0;[0, 0];42.975;[42.9669, 42.9831]
5.25212;11.2687;[11.2642, 11.2732];4.20169;[4.20162, 4.20176];15.4704;[15.4658, 15.4749];2.68194;[2.68087, 2.68301];4.20169;[4.20162, 4.20176];3.68194;[3.68087, 3.68301];0;3.44023;[3.43898, 3.44149];1.05038;[1.05036, 1.05041];4.49062;[4.48934, 4.49189];3.27521;[3.27406, 3.27637];1.05038;[1.05036, 1.05041];4.27521;[4.27406, 4.27637];0;43.2792;[43.278, 43.2803];0.567208;[0.567197, 0.56722];14.7089;[14.7032, 14.7147];2.80059;[2.79951, 2.80168];3.80059;[3.79951, 3.80168];0;[0, 0];42.85;[42.8315, 42.8685]
5.56106;28.0859;[28.0621, 28.1096];4.44889;[4.44881, 4.44896];32.5347;[32.5109, 32.5586];6.31301;[6.30767, 6.31835];4.44889;[4.44881, 4.44896];7.31301;[7.30767, 7.31835];0;7.74257;[7.73631, 7.74883];1.11213;[1.11211, 1.11215];8.8547;[8.84842, 8.86098];6.96191;[6.95635, 6.96748];1.11213;[1.11211, 1.11215];7.96191;[7.95635, 7.96748];0;39.9446;[39.9434, 39.9458];0.600554;[0.600542, 0.600566];35.8284;[35.7984, 35.8584];6.44278;[6.4374, 6.44817];7.44278;[7.4374, 7.44817];0;[0, 0];42.825;[42.7969, 42.8531]
5.87;301829;[292158, 311500];4.68995;[4.68983, 4.69006];301834;[292163, 311505];64358.7;[62296.8, 66420.5];4.68995;[4.68983, 4.69006];64359.7;[62297.8, 66421.5];0;75452.7;[73035.4, 77870.1];1.17237;[1.17236, 1.17238];75453.9;[73036.6, 77871.2];64358.7;[62296.9, 66420.6];1.17237;[1.17236, 1.17238];64359.7;[62297.9, 66421.6];0;36.6916;[36.6912, 36.6921];0.633084;[0.633079, 0.633088];377282;[365194, 389370];64358.7;[62296.8, 66420.6];64359.7;[62297.8, 66421.6];0;[0, 0];44.475;[44.4332, 44.5168]
