Arrival Rate;T1 Queue;T1 Queue ConfInt;T1 Service;T1 Service ConfInt;T1 System;T1 System ConfInt;T1 Waiting;T1 Waiting ConfInt;T1 Throughput;T1 Throughput ConfInt;T1 RespTime;T1 RespTime ConfInt;T1 Stability Check;T100 Queue;T100 Queue ConfInt;T100 Service;T100 Service ConfInt;T100 System;T100 System ConfInt;T100 Waiting;T100 Waiting ConfInt;T100 Throughput;T100 Throughput ConfInt;T100 RespTime;T100 RespTime ConfInt;T100 Stability Check;Wasted Servers;Wasted Servers ConfInt;Utilisation;Utilisation ConfInt;Queue Total;Queue Total ConfInt;WaitTime Total;WaitTime Total ConfInt;RespTime Total;RespTime Total ConfInt;FIFO Violations;FIFO Violations ConfInt;Run Duration;Run Duration ConfInt;Big Sequence Lenght;Big Sequence Lenght ConfInt;Big Sequence Amount;Big Sequence Amount ConfInt;Max Sequence Length;Max Sequence Length ConfInt;
1.14238;304954;[278200, 331707];0.485248;[0.484885, 0.485611];304954;[278201, 331707];628260;[573120, 683400];0.485053;[0.484749, 0.485357];628261;[573121, 683401];1;305034;[278284, 331783];1.69477;[1.69459, 1.69495];305035;[278286, 331785];628007;[572929, 683084];0.48572;[0.48562, 0.48582];628010;[572933, 683088];1;30.0379;[30.0205, 30.0552];0.849811;[0.849724, 0.849897];609987;[556484, 663490];628131;[573023, 683239];628133;[573026, 683241];0;[0, 0];1;[1, 1];2.43944;[2.43866, 2.44022];94240.1;[94208.3, 94271.9];19.7333;[19.3093, 20.1574]
