Arrival Rate;T1 Queue;T1 Queue ConfInt;T1 Service;T1 Service ConfInt;T1 System;T1 System ConfInt;T1 Waiting;T1 Waiting ConfInt;T1 Throughput;T1 Throughput ConfInt;T1 RespTime;T1 RespTime ConfInt;T1 Stability Check;T100 Queue;T100 Queue ConfInt;T100 Service;T100 Service ConfInt;T100 System;T100 System ConfInt;T100 Waiting;T100 Waiting ConfInt;T100 Throughput;T100 Throughput ConfInt;T100 RespTime;T100 RespTime ConfInt;T100 Stability Check;Wasted Servers;Wasted Servers ConfInt;Utilisation;Utilisation ConfInt;Queue Total;Queue Total ConfInt;WaitTime Total;WaitTime Total ConfInt;RespTime Total;RespTime Total ConfInt;FIFO Violations;FIFO Violations ConfInt;Run Duration;Run Duration ConfInt;Big Sequence Lenght;Big Sequence Lenght ConfInt;Big Sequence Amount;Big Sequence Amount ConfInt;Max Sequence Length;Max Sequence Length ConfInt;
200.794;175841;[160290, 191392];91.4438;[91.4213, 91.4664];175932;[160381, 191483];1925.81;[1755.22, 2096.4];91.3595;[91.3292, 91.3898];1926.81;[1756.22, 2097.4];1;175786;[160224, 191347];0.903362;[0.90308, 0.903645];175787;[160225, 191348];1925.99;[1755.39, 2096.6];91.2793;[91.253, 91.3056];1926;[1755.4, 2096.61];1;18.22;[18.1985, 18.2414];0.9089;[0.908793, 0.909007];351627;[320515, 382739];1925.9;[1755.31, 2096.5];1926.41;[1755.81, 2097];0;[0, 0];1;[1, 1];18.5328;[18.4775, 18.5881];12846.7;[12809.4, 12884.1];792.533;[769.278, 815.789]
