Arrival Rate;T1 Queue;T1 Queue ConfInt;T1 Service;T1 Service ConfInt;T1 System;T1 System ConfInt;T1 Waiting;T1 Waiting ConfInt;T1 Throughput;T1 Throughput ConfInt;T1 RespTime;T1 RespTime ConfInt;T1 Stability Check;T100 Queue;T100 Queue ConfInt;T100 Service;T100 Service ConfInt;T100 System;T100 System ConfInt;T100 Waiting;T100 Waiting ConfInt;T100 Throughput;T100 Throughput ConfInt;T100 RespTime;T100 RespTime ConfInt;T100 Stability Check;Wasted Servers;Wasted Servers ConfInt;Utilisation;Utilisation ConfInt;Queue Total;Queue Total ConfInt;WaitTime Total;WaitTime Total ConfInt;RespTime Total;RespTime Total ConfInt;FIFO Violations;FIFO Violations ConfInt;Run Duration;Run Duration ConfInt;Big Sequence Lenght;Big Sequence Lenght ConfInt;Big Sequence Amount;Big Sequence Amount ConfInt;Max Sequence Length;Max Sequence Length ConfInt;
77.3419;880888;[803299, 958477];24.0049;[23.9882, 24.0216];880912;[803323, 958501];36672.1;[33447.9, 39896.3];23.9955;[23.9792, 24.0118];36673.1;[33448.9, 39897.3];1;879879;[802466, 957293];1;[1, 1];879880;[802467, 957294];36671.4;[33444.7, 39898];23.9846;[23.9754, 23.9938];36671.4;[33444.7, 39898.1];1;75.9951;[75.9784, 76.0118];0.620025;[0.619941, 0.620108];1.76077e+06;[1.60576e+06, 1.91577e+06];36671.7;[33446.2, 39897.1];36672.2;[33446.8, 39897.6];0;[0, 0];1;[1, 1];nan;[nan, nan];0;[0, 0];0;[0, 0]
