Arrival Rate;T1 Queue;T1 Queue ConfInt;T1 Service;T1 Service ConfInt;T1 System;T1 System ConfInt;T1 Waiting;T1 Waiting ConfInt;T1 Throughput;T1 Throughput ConfInt;T1 RespTime;T1 RespTime ConfInt;T1 Stability Check;T100 Queue;T100 Queue ConfInt;T100 Service;T100 Service ConfInt;T100 System;T100 System ConfInt;T100 Waiting;T100 Waiting ConfInt;T100 Throughput;T100 Throughput ConfInt;T100 RespTime;T100 RespTime ConfInt;T100 Stability Check;Wasted Servers;Wasted Servers ConfInt;Utilisation;Utilisation ConfInt;Queue Total;Queue Total ConfInt;WaitTime Total;WaitTime Total ConfInt;RespTime Total;RespTime Total ConfInt;FIFO Violations;FIFO Violations ConfInt;Run Duration;Run Duration ConfInt;Big Sequence Lenght;Big Sequence Lenght ConfInt;Big Sequence Amount;Big Sequence Amount ConfInt;Max Sequence Length;Max Sequence Length ConfInt;
1.07601;287620;[262207, 313033];0.461211;[0.460885, 0.461537];287620;[262207, 313033];623618;[568554, 678681];0.461162;[0.460924, 0.461399];623619;[568555, 678682];1;287694;[262291, 313096];1.70838;[1.70823, 1.70854];287695;[262293, 313097];623602;[568535, 678668];0.461384;[0.461287, 0.46148];623605;[568539, 678672];1;28.7005;[28.6851, 28.7158];0.856498;[0.856421, 0.856574];575313;[524498, 626128];623609;[568544, 678673];623611;[568546, 678676];0;[0, 0];1;[1, 1];2.4128;[2.41218, 2.41342];95695.1;[95670, 95720.1];19.6667;[19.2099, 20.1234]
