Arrival Rate;T1 Queue;T1 Queue ConfInt;T1 Service;T1 Service ConfInt;T1 System;T1 System ConfInt;T1 Waiting;T1 Waiting ConfInt;T1 Throughput;T1 Throughput ConfInt;T1 RespTime;T1 RespTime ConfInt;T1 Stability Check;T100 Queue;T100 Queue ConfInt;T100 Service;T100 Service ConfInt;T100 System;T100 System ConfInt;T100 Waiting;T100 Waiting ConfInt;T100 Throughput;T100 Throughput ConfInt;T100 RespTime;T100 RespTime ConfInt;T100 Stability Check;Wasted Servers;Wasted Servers ConfInt;Utilisation;Utilisation ConfInt;Queue Total;Queue Total ConfInt;WaitTime Total;WaitTime Total ConfInt;RespTime Total;RespTime Total ConfInt;FIFO Violations;FIFO Violations ConfInt;Run Duration;Run Duration ConfInt;Big Sequence Lenght;Big Sequence Lenght ConfInt;Big Sequence Amount;Big Sequence Amount ConfInt;Max Sequence Length;Max Sequence Length ConfInt;
197.782;173056;[157796, 188316];90.2251;[90.1806, 90.2697];173147;[157886, 188407];1917.6;[1748.63, 2086.58];90.2093;[90.1816, 90.237];1918.6;[1749.63, 2087.58];1;172724;[157503, 187945];0.919157;[0.918694, 0.919619];172725;[157504, 187946];1918.11;[1748.96, 2087.26];90.0709;[90.0414, 90.1004];1918.12;[1748.97, 2087.27];1;17.8592;[17.8375, 17.8809];0.910704;[0.910596, 0.910812];345781;[315300, 376262];1917.85;[1748.79, 2086.92];1918.36;[1749.3, 2087.42];0;[0, 0];1;[1, 1];21.9643;[21.8445, 22.084];10859.7;[10801.8, 10917.6];957.667;[931.406, 983.927]
