Arrival Rate;T1 Queue;T1 Queue ConfInt;T1 Service;T1 Service ConfInt;T1 System;T1 System ConfInt;T1 Waiting;T1 Waiting ConfInt;T1 Throughput;T1 Throughput ConfInt;T1 RespTime;T1 RespTime ConfInt;T1 Stability Check;T100 Queue;T100 Queue ConfInt;T100 Service;T100 Service ConfInt;T100 System;T100 System ConfInt;T100 Waiting;T100 Waiting ConfInt;T100 Throughput;T100 Throughput ConfInt;T100 RespTime;T100 RespTime ConfInt;T100 Stability Check;Wasted Servers;Wasted Servers ConfInt;Utilisation;Utilisation ConfInt;Queue Total;Queue Total ConfInt;WaitTime Total;WaitTime Total ConfInt;RespTime Total;RespTime Total ConfInt;FIFO Violations;FIFO Violations ConfInt;Run Duration;Run Duration ConfInt;Big Sequence Lenght;Big Sequence Lenght ConfInt;Big Sequence Amount;Big Sequence Amount ConfInt;Max Sequence Length;Max Sequence Length ConfInt;
326.945;880162;[802625, 957700];101.458;[101.457, 101.459];880264;[802727, 957801];8680.26;[7915.31, 9445.21];101.356;[101.322, 101.39];8681.27;[7916.32, 9446.22];1;880306;[802760, 957851];0.225194;[0.225075, 0.225313];880306;[802761, 957851];8685.76;[7918.89, 9452.63];101.381;[101.329, 101.434];8685.76;[7918.9, 9452.63];1;76.0228;[76.0114, 76.0342];0.619886;[0.619829, 0.619943];1.76047e+06;[1.60539e+06, 1.91555e+06];8682.99;[7917.09, 9448.9];8683.49;[7917.59, 9449.4];0;[0, 0];1;[1, 1];2.56689;[2.56533, 2.56845];74554.4;[74527.4, 74581.4];45.4;[44.2801, 46.5199]
