(16, 0.8392993266737124, 6.670818209090094)
(16, 0.049979002091829525, 0.224450764692716)
(16, 0.006508356371322629, 5.15671379019361)
(16, 0.023577366842412194, 3.1955852362829025)
(16, 0.0008797227878056887, 102.19873790827272)
(16, 0.0014569164721125885, 120.72594130104356)
(16, 8.558389112136791e-05, 5.849804523379304)
(16, 0.005690333598046299, 13.470126238432995)
(16, 3.3835491838680335e-05, 3869.978617668152)
(16, 3.980646098668275e-05, 228.9730426311493)
(16, 0.0003901033176694909, 12.7212342680717)
(16, 7.762259892403135e-05, 13966.232180644305)
(16, 0.0006926324211682798, 128.21344118351223)
(16, 0.0002348581198214282, 1.3881476198212575)
(16, 0.00021893553542675511, 0.44926252419298346)
(16, 5.771936843068999e-05, 174.25541440782874)
(16, 0.0007145259747109553, 163.955990965984)
(16, 8.757421417070205e-05, 4.973050976341421)
(16, 0.0007583130817963064, 31.934097285815113)
(16, 0.0685885226031037, 19.347165801397054)
(16, 3.582581488801447e-05, 2.0925939083099365)
(16, 7.96129219733655e-05, 65339.174111485474)
(16, 0.00013534196735472134, 57324.10311665254)
(16, 0.00021097424322941857, 1624.1022742019509)
(16, 3.7816137937348614e-05, 164.98101264238358)
(512, 0.00012937099820671893, 2227.479700457591)
