(1, 0.8392993266737124, 6.670818209090094)
(2, 0.049979002091829525, 0.224450764692716)
(2, 0.006508356371322629, 7.735070685290415)
(4, 0.023577366842412194, 3.1955852362829025)
(4, 0.0008797227878056887, 127.7484223853409)
(4, 0.0014569164721125885, 181.08891195156534)
(8, 8.558389112136791e-05, 6.581030088801717)
(8, 0.005690333598046299, 16.837657798041242)
(8, 3.3835491838680335e-05, 5321.220599293709)
(8, 3.980646098668275e-05, 400.70282460451125)
(8, 0.0003901033176694909, 23.85231425263444)
(16, 7.762259892403135e-05, 13966.232180644305)
(16, 0.0006926324211682798, 128.21344118351223)
(16, 0.0002348581198214282, 1.3881476198212575)
(32, 0.00021893553542675511, 0.22463126209649173)
(32, 5.771936843068999e-05, 87.12770720391437)
(32, 0.0007145259747109553, 81.977995482992)
(64, 8.757421417070205e-05, 1.2432627440853552)
(64, 0.0007583130817963064, 7.983524321453778)
(64, 0.0685885226031037, 4.8367914503492635)
(64, 3.582581488801447e-05, 0.5231484770774841)
(128, 7.96129219733655e-05, 8167.396763935684)
(256, 0.00013534196735472134, 3582.756444790784)
(256, 0.00021097424322941857, 101.50639213762193)
(512, 3.7816137937348614e-05, 5.155656645074487)
(1024, 0.00012937099820671893, 1113.7398502287956)
