(1, 0.9396353658169432, 2.1409873469099194)
(2, 0.021369679192454423, 3.106702185711682)
(2, 0.003654943722124495, 18.153515670517805)
(4, 0.0020326269746717305, 64.05097202037886)
(4, 0.0028506668616428755, 14.52273108798046)
(4, 0.0006029925980723161, 25.558245082724625)
(4, 0.00025203542258942744, 139.37589570035706)
(8, 9.290042880429407e-05, 385.76513177377205)
(8, 0.004762007165375667, 0.6154765205274773)
(8, 0.0006812698112314898, 107.83881900135917)
(8, 9.634118542667532e-05, 3.559177052761827)
(8, 0.0009745943132894924, 0.244319403371449)
(16, 0.009185099803446778, 0.5014274470099217)
(16, 0.00029332450205800257, 123.25481284748423)
(16, 6.021324089167208e-05, 30.861436884743824)
(16, 0.0058914355266723156, 0.5248067566975658)
(16, 0.001886394818220527, 0.1690629142851684)
(16, 5.247153849131424e-05, 37.0770774610707)
(32, 0.0011053430649399804, 0.2590162623717163)
(32, 0.0026356195727440463, 1.724312061896212)
(32, 0.0009393265579100845, 0.2137334690644191)
(32, 0.00042579363201968116, 39.78838805598442)
(32, 5.7632673424886133e-05, 48.62811345662644)
(64, 3.35473770682173e-05, 19.047255699451153)
(64, 0.00012730799502810668, 0.5764572038441091)
(64, 4.9030781868932984e-05, 11.186824111562025)
(64, 3.0966809601431354e-05, 0.09239579240481052)
(256, 0.00019182218169775533, 0.9351865691654885)
(2048, 2.9246431290240725e-05, 0.47586733760202626)
