(4, 0.8392993266737124, 6.670818209090094)
(4, 0.049979002091829525, 0.224450764692716)
(4, 0.006508356371322629, 5.15671379019361)
(4, 0.023577366842412194, 3.1955852362829025)
(4, 0.0008797227878056887, 127.7484223853409)
(4, 0.0014569164721125885, 181.08891195156534)
(4, 8.558389112136791e-05, 13.162060177603434)
(4, 0.005690333598046299, 33.675315596082484)
(4, 3.3835491838680335e-05, 10642.441198587418)
(4, 3.980646098668275e-05, 801.4056492090225)
(4, 0.0003901033176694909, 47.70462850526888)
(4, 7.762259892403135e-05, 55864.92872257722)
(4, 0.0006926324211682798, 512.8537647340489)
(4, 0.0002348581198214282, 5.55259047928503)
(4, 0.00021893553542675511, 1.7970500967719338)
(4, 5.771936843068999e-05, 697.021657631315)
(4, 0.0007145259747109553, 655.823963863936)
(4, 8.757421417070205e-05, 19.892203905365683)
(4, 0.0007583130817963064, 127.73638914326045)
(4, 0.0685885226031037, 77.38866320558822)
(4, 3.582581488801447e-05, 8.370375633239746)
(4, 7.96129219733655e-05, 261356.6964459419)
(4, 0.00013534196735472134, 229296.41246661017)
(4, 0.00021097424322941857, 6496.4090968078035)
(4, 3.7816137937348614e-05, 659.9240505695343)
(256, 0.00012937099820671893, 4454.959400915182)
